num_date_time,answer
57_20220827 20,1209.8615405911676
57_20220827 21,1299.1516394927517
57_20220827 22,1179.1528017774526
57_20220827 23,1295.9989206640266
57_20220828 00,1103.9653452827915
57_20220828 01,987.3672770316058
57_20220828 02,903.0613235705914
57_20220828 03,817.3073057735681
57_20220828 04,917.7469132767097
57_20220828 05,890.2252169792159
57_20220828 06,834.3994727211664
57_20220828 07,738.1774520835845
57_20220828 08,1446.98454366312
57_20220828 09,1533.3949883641303
57_20220828 10,1759.6376216895503
57_20220828 11,1651.7697810816237
57_20220828 12,1807.2413974671545
57_20220828 13,1848.539764105758
57_20220828 14,1978.268161677577
57_20220828 15,2148.040499194911
57_20220828 16,2067.351761062001
57_20220828 17,2017.271293694993
57_20220828 18,2087.140852144787
57_20220828 19,1939.4120199667996
57_20220828 20,1283.7758491835173
57_20220828 21,1087.9470286624626
57_20220828 22,1113.5343959218674
57_20220828 23,1173.649625274194
57_20220829 00,1202.7386343852027
57_20220829 01,1277.9846787440829
57_20220829 02,1234.747611375391
57_20220829 03,1191.7238329862307
57_20220829 04,1230.2266636476609
57_20220829 05,1355.2701890998485
57_20220829 06,1088.468847695815
57_20220829 07,1109.2200882579011
57_20220829 08,1943.3789320702062
57_20220829 09,2091.932891201326
57_20220829 10,1991.0091965484914
57_20220829 11,1962.9435061079248
57_20220829 12,2065.234484526049
57_20220829 13,2089.0787245672686
57_20220829 14,2227.8998606227874
57_20220829 15,2106.6376990432777
57_20220829 16,2252.510570950104
57_20220829 17,1946.4664653380476
57_20220829 18,1990.9660141639943
57_20220829 19,1970.237446540717
57_20220829 20,1115.2225633254254
57_20220829 21,1243.586880905794
57_20220829 22,1227.8071273916335
57_20220829 23,1126.1994414563662
57_20220830 00,1330.37436607137
57_20220830 01,1214.5063232477703
57_20220830 02,1216.5846097138672
57_20220830 03,1018.39446836013
57_20220830 04,1328.751176711547
57_20220830 05,1525.4210072324715
57_20220830 06,1382.2395504720516
57_20220830 07,1403.581940445093
57_20220830 08,2438.3369639115094
57_20220830 09,2449.749292107476
57_20220830 10,2468.641653099735
57_20220830 11,2554.1540413285097
57_20220830 12,2520.077299703082
57_20220830 13,2357.1472416852253
57_20220830 14,2599.283013291883
57_20220830 15,2535.1999453938934
57_20220830 16,2443.0651271972615
57_20220830 17,2507.898440277176
57_20220830 18,2482.9797123825388
57_20220830 19,2418.046585439389
57_20220830 20,1568.7666945028934
57_20220830 21,1307.7437611493183
57_20220830 22,1263.878392561107
57_20220830 23,1165.0468483579978
57_20220831 00,1140.4727561899736
57_20220831 01,1296.5111002474487
57_20220831 02,1218.1054551809996
57_20220831 03,1186.2023781389942
57_20220831 04,1287.1685170572218
57_20220831 05,1317.1666707805437
57_20220831 06,1134.4960776145858
57_20220831 07,1193.5355382492119
57_20220831 08,2168.7972832330165
57_20220831 09,2107.2614835988134
57_20220831 10,2135.671448075192
57_20220831 11,2594.5895510225337
57_20220831 12,2384.9803169649654
57_20220831 13,2345.522521396584
57_20220831 14,2340.488935716866
57_20220831 15,2223.208101402869
57_20220831 16,2139.8506051757886
57_20220831 17,2485.146825325276
57_20220831 18,2455.34646303881
57_20220831 19,2189.827963610369
57_20220831 20,1072.574880037419
57_20220831 21,1038.9437075129822
57_20220831 22,1372.2835419222392
57_20220831 23,1199.6594399906085
58_20220825 00,2842.7426840512517
58_20220825 01,2842.8596725792368
58_20220825 02,2868.1920114935974
58_20220825 03,2858.7251762681676
58_20220825 04,2855.820593299233
58_20220825 05,2865.4931340012304
58_20220825 06,2872.522937985787
58_20220825 07,2878.8138462483057
58_20220825 08,2966.5819537229936
58_20220825 09,2965.0572738174938
58_20220825 10,2971.199108157095
58_20220825 11,2971.2094301967854
58_20220825 12,2970.449677996721
58_20220825 13,2950.216127292889
58_20220825 14,2968.5933998096248
58_20220825 15,2945.106605801729
58_20220825 16,2938.8805577224007
58_20220825 17,2938.775447120424
58_20220825 18,2947.239730985036
58_20220825 19,2996.4916792128865
58_20220825 20,2863.111057565597
58_20220825 21,2861.5920649225895
58_20220825 22,2863.9552935046127
58_20220825 23,2809.7317955052786
58_20220826 00,2801.939809565813
58_20220826 01,2811.3950113357805
58_20220826 02,2800.9221084099813
58_20220826 03,2816.334492043646
58_20220826 04,2848.6934529494883
58_20220826 05,2848.546856525156
58_20220826 06,2851.270618342021
58_20220826 07,2817.352193199478
58_20220826 08,2931.6895993990447
58_20220826 09,2972.533875966999
58_20220826 10,2946.9064035907745
58_20220826 11,2942.2100389842512
58_20220826 12,2950.7712248403623
58_20220826 13,2954.820737587055
58_20220826 14,2954.8229731316255
58_20220826 15,2972.0734654148123
58_20220826 16,2975.957373249222
58_20220826 17,2949.10182108586
58_20220826 18,2939.2313817019103
58_20220826 19,2964.719123313646
58_20220826 20,2854.6112264295543
58_20220826 21,2865.4337981234466
58_20220826 22,2856.3199993784824
58_20220826 23,2879.880708653174
58_20220827 00,2869.4095038765195
58_20220827 01,2857.939777598077
58_20220827 02,2853.7478688763827
58_20220827 03,2844.2792386409587
58_20220827 04,2857.5332290640263
58_20220827 05,2790.102432615998
58_20220827 06,2816.3198309033432
58_20220827 07,2806.428024841415
58_20220827 08,2829.0450818670793
58_20220827 09,2844.279540237506
58_20220827 10,2873.8036737504663
58_20220827 11,2875.2135915347094
58_20220827 12,2864.573377337261
58_20220827 13,2855.2498949303667
58_20220827 14,2878.280166238726
58_20220827 15,2854.4751003149577
58_20220827 16,2873.7133389343617
58_20220827 17,2881.252927569274
58_20220827 18,2882.1395962885417
58_20220827 19,2833.053076887734
58_20220827 20,2788.3501065153982
58_20220827 21,2731.653111677716
58_20220827 22,2764.0119605511245
58_20220827 23,2764.700469805811
58_20220828 00,2772.0203287300483
58_20220828 01,2781.721143612829
58_20220828 02,2788.103083205652
58_20220828 03,2780.587390659791
58_20220828 04,2747.187470197019
58_20220828 05,2764.184021889995
58_20220828 06,2765.6411926673513
58_20220828 07,2782.1981257767848
58_20220828 08,2806.022710260702
58_20220828 09,2815.9847618235995
58_20220828 10,2833.4598124545078
58_20220828 11,2867.5198105586746
58_20220828 12,2836.046636761734
58_20220828 13,2870.254277131758
58_20220828 14,2875.6621727457677
58_20220828 15,2842.2288738038196
58_20220828 16,2867.942946189352
58_20220828 17,2866.162430804178
58_20220828 18,2880.6224082735143
58_20220828 19,2843.1801578777527
58_20220828 20,2804.0161279034473
58_20220828 21,2803.7794931649064
58_20220828 22,2803.24462224598
58_20220828 23,2825.1756910954145
58_20220829 00,2838.5326856572756
58_20220829 01,2827.1678913266674
58_20220829 02,2837.7423063822107
58_20220829 03,2836.904877394569
58_20220829 04,2824.665151055965
58_20220829 05,2761.159137195775
58_20220829 06,2768.5201920016398
58_20220829 07,2782.790173060421
58_20220829 08,2936.911783887948
58_20220829 09,2933.3175049322945
58_20220829 10,2921.531139530426
58_20220829 11,2948.1118206180126
58_20220829 12,2934.555724069259
58_20220829 13,2942.5448079707244
58_20220829 14,2948.4744254997436
58_20220829 15,2940.9769737546203
58_20220829 16,2923.768872425298
58_20220829 17,2902.9806797570754
58_20220829 18,2915.254123814966
58_20220829 19,2887.599968937902
58_20220829 20,2762.3947334003524
58_20220829 21,2829.6480111498227
58_20220829 22,2820.261970382037
58_20220829 23,2768.08656369351
58_20220830 00,2771.2231610315403
58_20220830 01,2824.4504961171824
58_20220830 02,2836.125535916919
58_20220830 03,2835.3588534540804
58_20220830 04,2846.239068982111
58_20220830 05,2855.3548560692593
58_20220830 06,2843.560349656067
58_20220830 07,2843.560349656067
58_20220830 08,2980.9895255236124
58_20220830 09,2982.203792950235
58_20220830 10,2969.1301051457576
58_20220830 11,2982.083508787402
58_20220830 12,2972.3059563958927
58_20220830 13,2974.4727813147774
58_20220830 14,2964.2661428985775
58_20220830 15,2974.005519667028
58_20220830 16,2964.458602262124
58_20220830 17,2983.1040924876347
58_20220830 18,2981.6222857962034
58_20220830 19,2980.1170665107416
58_20220830 20,2844.4962539574294
58_20220830 21,2848.645453966055
58_20220830 22,2848.9010715398767
58_20220830 23,2838.9818165150587
58_20220831 00,2833.846207367432
58_20220831 01,2856.3033612094764
58_20220831 02,2855.2856600536447
58_20220831 03,2850.4334636221633
58_20220831 04,2855.2856600536447
58_20220831 05,2850.4334636221633
58_20220831 06,2850.4334636221633
58_20220831 07,2850.4334636221633
58_20220831 08,2958.68707057422
58_20220831 09,2940.679619772872
58_20220831 10,2972.3242451692045
58_20220831 11,2982.7549516698887
58_20220831 12,2987.60714810137
58_20220831 13,2976.417896648093
58_20220831 14,2981.9909915978137
58_20220831 15,2978.591109787381
58_20220831 16,2995.144984253889
58_20220831 17,2979.4909692479578
58_20220831 18,2978.9626968685816
58_20220831 19,2983.9699358740904
58_20220831 20,2867.026383154365
58_20220831 21,2884.52469985956
58_20220831 22,2874.4601977045745
58_20220831 23,2820.9533413800727
59_20220825 00,784.2861920595781
59_20220825 01,688.8228672382504
59_20220825 02,968.2143322318299
59_20220825 03,1007.4108709094293
59_20220825 04,975.9261569724995
59_20220825 05,1034.8752099474423
59_20220825 06,973.6273270963862
59_20220825 07,946.7377182567566
59_20220825 08,2904.7666536474735
59_20220825 09,2834.999339400645
59_20220825 10,2829.6417967365037
59_20220825 11,2746.5252805325704
59_20220825 12,2908.41208099212
59_20220825 13,2895.3859499698688
59_20220825 14,2879.6450202153037
59_20220825 15,2414.3525296407997
59_20220825 16,2656.35223274824
59_20220825 17,2914.784455238073
59_20220825 18,2871.963133208733
59_20220825 19,2909.2117310336193
59_20220825 20,997.2948011425678
59_20220825 21,1078.0471863081443
59_20220825 22,1007.0827485322053
59_20220825 23,1078.397087065031
59_20220826 00,1082.4404138710472
59_20220826 01,1128.8653158582372
59_20220826 02,1068.7681514482274
59_20220826 03,1025.241146187821
59_20220826 04,1006.775007058019
59_20220826 05,978.7367602550696
59_20220826 06,999.4838544054427
59_20220826 07,1183.8933058528414
59_20220826 08,2630.1380819555056
59_20220826 09,2847.7284822389006
59_20220826 10,2772.7222932945456
59_20220826 11,2821.3030601391442
59_20220826 12,2798.1567060271077
59_20220826 13,3018.9782429593447
59_20220826 14,2963.9358850208796
59_20220826 15,2888.59863340007
59_20220826 16,2970.6920364807183
59_20220826 17,2880.284803992146
59_20220826 18,2719.12759143213
59_20220826 19,2805.927395150971
59_20220826 20,1058.3334881714868
59_20220826 21,1054.143979574343
59_20220826 22,1292.5722361518692
59_20220826 23,1048.9862273398899
59_20220827 00,959.6513323233943
59_20220827 01,987.9939429871574
59_20220827 02,1103.6070196974083
59_20220827 03,942.0280723629594
59_20220827 04,1044.4036459553565
59_20220827 05,954.2650517658276
59_20220827 06,938.4696257409428
59_20220827 07,907.3304426762055
59_20220827 08,1160.449476081017
59_20220827 09,976.3999483895843
59_20220827 10,1104.935959190217
59_20220827 11,1218.273021761224
59_20220827 12,1119.0053888103523
59_20220827 13,1177.5014352533642
59_20220827 14,1156.6155637373638
59_20220827 15,1179.3406917507637
59_20220827 16,1214.4747896061676
59_20220827 17,1100.1060702879893
59_20220827 18,1194.9073551703261
59_20220827 19,1237.0671751525472
59_20220827 20,712.5547648783051
59_20220827 21,822.8407690933103
59_20220827 22,729.8912713905858
59_20220827 23,862.914809347165
59_20220828 00,725.9812586393263
59_20220828 01,611.9011679537779
59_20220828 02,680.1334565965129
59_20220828 03,551.7106480130236
59_20220828 04,731.7974376907364
59_20220828 05,848.0783040563742
59_20220828 06,717.3233550060332
59_20220828 07,703.0164764125358
59_20220828 08,896.535920380949
59_20220828 09,707.2629512808473
59_20220828 10,959.0573072081766
59_20220828 11,908.4895971343122
59_20220828 12,802.9688617132323
59_20220828 13,885.4402162229051
59_20220828 14,1004.2692548161484
59_20220828 15,991.833173582883
59_20220828 16,1073.603030837325
59_20220828 17,1053.6734994080844
59_20220828 18,898.6549762190687
59_20220828 19,882.7053007727238
59_20220828 20,746.9114259634965
59_20220828 21,702.0610555543371
59_20220828 22,743.3030866677421
59_20220828 23,803.4526427908131
59_20220829 00,1011.6792796685544
59_20220829 01,970.1075141176257
59_20220829 02,994.371280706502
59_20220829 03,881.6412893342851
59_20220829 04,896.6607910064962
59_20220829 05,1017.8653375511831
59_20220829 06,891.7201425948582
59_20220829 07,1061.6156193915958
59_20220829 08,2127.081673818353
59_20220829 09,2185.574840797915
59_20220829 10,2172.8553727977405
59_20220829 11,2098.0053313491458
59_20220829 12,2149.2865322408425
59_20220829 13,2228.2703189942276
59_20220829 14,2302.469582021548
59_20220829 15,2551.4515181591555
59_20220829 16,2192.1215659479158
59_20220829 17,2106.4522871956883
59_20220829 18,2127.7326173735755
59_20220829 19,2165.146555727777
59_20220829 20,898.2775283924057
59_20220829 21,1019.2750467705183
59_20220829 22,1033.3951958644373
59_20220829 23,958.4101431316068
59_20220830 00,1207.0339613510337
59_20220830 01,1066.3731252230548
59_20220830 02,1167.0046696522998
59_20220830 03,985.4875128573536
59_20220830 04,1195.8795409317013
59_20220830 05,1358.859293558632
59_20220830 06,1310.1381110794455
59_20220830 07,1188.4130685875057
59_20220830 08,2408.3542731946322
59_20220830 09,2446.4776293367954
59_20220830 10,2420.728303684685
59_20220830 11,2422.59802400235
59_20220830 12,2617.868110296159
59_20220830 13,2340.8347072080683
59_20220830 14,2429.904682467461
59_20220830 15,2467.835388851709
59_20220830 16,2518.9995537214686
59_20220830 17,2457.8370856133174
59_20220830 18,2633.567152623873
59_20220830 19,2495.350593481133
59_20220830 20,1419.1803164422174
59_20220830 21,1406.802208773488
59_20220830 22,1321.5082343236243
59_20220830 23,1200.1215000163475
59_20220831 00,1149.6880672552297
59_20220831 01,1288.2495316113775
59_20220831 02,1179.4836615409904
59_20220831 03,1198.4271523242633
59_20220831 04,1329.8038923820866
59_20220831 05,1402.3770290362916
59_20220831 06,1127.3570636141812
59_20220831 07,1248.7329946051802
59_20220831 08,2218.972945392121
59_20220831 09,2300.2637297441192
59_20220831 10,2598.141676823211
59_20220831 11,2761.3827237264563
59_20220831 12,2684.119004668256
59_20220831 13,2618.9349825139284
59_20220831 14,2758.6797120231695
59_20220831 15,2692.484946949587
59_20220831 16,2582.798553389068
59_20220831 17,2845.0237338490106
59_20220831 18,2732.77827645819
59_20220831 19,2621.5215860040776
59_20220831 20,1288.361066807078
59_20220831 21,1074.8995917221328
59_20220831 22,1470.2451449687271
59_20220831 23,1169.244832541915
60_20220825 00,1914.789165682035
60_20220825 01,1674.5069238116537
60_20220825 02,1990.0557023502179
60_20220825 03,2358.31924060654
60_20220825 04,2271.1600808602116
60_20220825 05,2318.348914941779
60_20220825 06,2353.372267191105
60_20220825 07,2179.8761690437454
60_20220825 08,4293.789870402843
60_20220825 09,4081.584756414206
60_20220825 10,4143.58197355109
60_20220825 11,3889.2669818003865
60_20220825 12,4153.098557654408
60_20220825 13,4346.90059933249
60_20220825 14,4424.685734406736
60_20220825 15,3887.532241873969
60_20220825 16,4037.121473813242
60_20220825 17,4135.533161384213
60_20220825 18,4210.2876836093565
60_20220825 19,4302.550048764327
60_20220825 20,2285.000242105722
60_20220825 21,2322.4600394280073
60_20220825 22,2250.251557657176
60_20220825 23,2430.230535020734
60_20220826 00,2317.724832648129
60_20220826 01,2430.7729742283414
60_20220826 02,2432.904646361418
60_20220826 03,2171.5208128164563
60_20220826 04,2148.3249605482133
60_20220826 05,2028.0119410339726
60_20220826 06,2309.6157337928357
60_20220826 07,2747.924262291808
60_20220826 08,4203.593745141279
60_20220826 09,3971.081782705496
60_20220826 10,3971.991365394399
60_20220826 11,4210.806555339026
60_20220826 12,4091.7830898179327
60_20220826 13,4398.464341625169
60_20220826 14,4135.160749356632
60_20220826 15,4069.321222191075
60_20220826 16,4243.232712988742
60_20220826 17,4231.093590855982
60_20220826 18,4036.0924109706666
60_20220826 19,4052.173379418075
60_20220826 20,2191.047805641994
60_20220826 21,2198.8018056830447
60_20220826 22,2385.695331665101
60_20220826 23,2195.6407299871853
60_20220827 00,2035.2620641721885
60_20220827 01,2171.345166234768
60_20220827 02,2301.2111169927207
60_20220827 03,2144.8882623583368
60_20220827 04,2187.5714915633052
60_20220827 05,2090.494527193718
60_20220827 06,1929.0449770964087
60_20220827 07,2029.5283246033048
60_20220827 08,2486.983302996907
60_20220827 09,2344.3531292936555
60_20220827 10,2480.831781244532
60_20220827 11,2589.883734056584
60_20220827 12,2543.482142714581
60_20220827 13,2559.48861241828
60_20220827 14,2571.4179227862332
60_20220827 15,2675.6230460848055
60_20220827 16,2757.801995725885
60_20220827 17,2681.726810243034
60_20220827 18,2599.6985125885094
60_20220827 19,2629.515397905637
60_20220827 20,1983.3236075595023
60_20220827 21,2072.356707446621
60_20220827 22,1956.981497339558
60_20220827 23,2065.724202024947
60_20220828 00,1972.5445071020756
60_20220828 01,1808.2480039513057
60_20220828 02,1738.1584749916337
60_20220828 03,1632.9811072815949
60_20220828 04,1830.5411475777958
60_20220828 05,1994.6436329731357
60_20220828 06,1769.898940251498
60_20220828 07,1838.655043871771
60_20220828 08,2524.1870805518056
60_20220828 09,2505.4815139928605
60_20220828 10,2662.8463837494533
60_20220828 11,2599.0387593944715
60_20220828 12,2443.962429486263
60_20220828 13,2515.492931812475
60_20220828 14,2607.079508749041
60_20220828 15,2612.250977152555
60_20220828 16,2570.7153286591124
60_20220828 17,2572.6875388900644
60_20220828 18,2555.168420291185
60_20220828 19,2573.7092635788126
60_20220828 20,2006.923142656793
60_20220828 21,1779.9553970764607
60_20220828 22,1800.7155290038154
60_20220828 23,1920.017803348333
60_20220829 00,2268.6138432954817
60_20220829 01,2202.655757806492
60_20220829 02,2653.204445782758
60_20220829 03,2113.8832690626436
60_20220829 04,2050.082176752871
60_20220829 05,2193.034672584173
60_20220829 06,2113.922972642932
60_20220829 07,2138.0061793117293
60_20220829 08,3735.776716250425
60_20220829 09,3759.3037571279747
60_20220829 10,3754.2641816686914
60_20220829 11,3835.184522546092
60_20220829 12,3768.540569807486
60_20220829 13,3890.4323968525487
60_20220829 14,3902.158972381637
60_20220829 15,4011.8290243405145
60_20220829 16,3593.596106871622
60_20220829 17,3832.101156380669
60_20220829 18,3615.1203198688386
60_20220829 19,3767.966631469561
60_20220829 20,2111.3397510549185
60_20220829 21,2311.655913321011
60_20220829 22,2230.5852939349993
60_20220829 23,2080.5854636067024
60_20220830 00,2475.254619051578
60_20220830 01,2365.106892384073
60_20220830 02,2278.8781012736536
60_20220830 03,2182.849680632177
60_20220830 04,2532.8484873170273
60_20220830 05,2923.3903841221454
60_20220830 06,2955.0296648797394
60_20220830 07,2771.038431999645
60_20220830 08,3842.886503063113
60_20220830 09,3843.99618194914
60_20220830 10,3850.438979659837
60_20220830 11,3766.382951713628
60_20220830 12,4097.152633816193
60_20220830 13,3797.4520185840997
60_20220830 14,3826.077133206417
60_20220830 15,3989.693362299414
60_20220830 16,3988.279497379226
60_20220830 17,3871.8105972381163
60_20220830 18,4097.800386169395
60_20220830 19,3904.9326845128085
60_20220830 20,2876.739993804487
60_20220830 21,2890.4646235632995
60_20220830 22,2760.007777517339
60_20220830 23,2645.96018235909
60_20220831 00,2598.271282974582
60_20220831 01,2773.057065111588
60_20220831 02,2656.3735769952013
60_20220831 03,2469.798219393281
60_20220831 04,2871.8547012024574
60_20220831 05,2862.511233668506
60_20220831 06,2577.9173795766155
60_20220831 07,2537.1099813786855
60_20220831 08,3717.62396595464
60_20220831 09,3919.448298735454
60_20220831 10,4264.188617566479
60_20220831 11,4043.7236034385
60_20220831 12,4106.729666321724
60_20220831 13,4011.5565387389024
60_20220831 14,4080.139091528518
60_20220831 15,4101.469873185721
60_20220831 16,3965.4678738692173
60_20220831 17,4189.707030577662
60_20220831 18,4176.974250031755
60_20220831 19,4017.2242324265217
60_20220831 20,2361.571504593924
60_20220831 21,2052.7872000517323
60_20220831 22,2485.5827699107867
60_20220831 23,2185.362091315644
61_20220825 00,2207.665903227869
61_20220825 01,2248.259333776142
61_20220825 02,2210.4339651078108
61_20220825 03,1993.9016347411
61_20220825 04,1848.2444401440375
61_20220825 05,1978.9597773983012
61_20220825 06,1900.6366746718243
61_20220825 07,1967.3616695001065
61_20220825 08,2382.8751088984845
61_20220825 09,2166.458431837702
61_20220825 10,2117.500402997242
61_20220825 11,2719.6394593295763
61_20220825 12,2601.9037685845396
61_20220825 13,2701.0310106994816
61_20220825 14,2614.8103081062686
61_20220825 15,2437.8746457849466
61_20220825 16,2183.712013230897
61_20220825 17,2371.3815915061637
61_20220825 18,2178.1645875343147
61_20220825 19,2304.8247647642406
61_20220825 20,1967.8297023452942
61_20220825 21,2274.5468620084675
61_20220825 22,2008.630847706579
61_20220825 23,1981.4517978582248
61_20220826 00,2170.3752821685853
61_20220826 01,2563.440855008003
61_20220826 02,2634.615391527178
61_20220826 03,2191.726967338671
61_20220826 04,2314.866245110156
61_20220826 05,2157.7583753479435
61_20220826 06,2263.4520842480765
61_20220826 07,2443.7646151087556
61_20220826 08,2626.4205294112894
61_20220826 09,2208.2456696515937
61_20220826 10,2332.3559086772084
61_20220826 11,2526.046543624648
61_20220826 12,2689.8572022847015
61_20220826 13,2793.161373326686
61_20220826 14,2700.4783598278104
61_20220826 15,3514.9276018742557
61_20220826 16,3329.846052040299
61_20220826 17,2811.141450631516
61_20220826 18,3058.4507672353043
61_20220826 19,2691.1223270636538
61_20220826 20,2516.8966444397925
61_20220826 21,2342.237676438411
61_20220826 22,2406.8088028837874
61_20220826 23,2178.1187941090366
61_20220827 00,1877.2884253122465
61_20220827 01,1951.499432839093
61_20220827 02,2766.3183195300226
61_20220827 03,2954.7339209386973
61_20220827 04,2146.830640152718
61_20220827 05,1914.8676979896725
61_20220827 06,1701.2539362166706
61_20220827 07,1627.4949937508832
61_20220827 08,2283.530974739539
61_20220827 09,2837.395963419614
61_20220827 10,2841.0272961405426
61_20220827 11,2784.151435570201
61_20220827 12,2737.301775891399
61_20220827 13,2929.5839251388647
61_20220827 14,2753.8525284894713
61_20220827 15,2640.7125981764284
61_20220827 16,2608.74434193559
61_20220827 17,2705.035895388846
61_20220827 18,2663.487239724112
61_20220827 19,2700.9275486256
61_20220827 20,2305.3635564263745
61_20220827 21,2667.2253914771545
61_20220827 22,2465.3709022645253
61_20220827 23,2721.4869234016833
61_20220828 00,2336.9216476279657
61_20220828 01,2293.4985494021794
61_20220828 02,2118.5897162764754
61_20220828 03,2074.792269432808
61_20220828 04,2138.679300155508
61_20220828 05,1841.9316708828214
61_20220828 06,1808.5616408237438
61_20220828 07,1930.206627563886
61_20220828 08,2514.9028529487446
61_20220828 09,2837.9597634153733
61_20220828 10,2608.8715063403233
61_20220828 11,2800.239093809269
61_20220828 12,2742.734549107738
61_20220828 13,2926.21865787701
61_20220828 14,2865.3880927788014
61_20220828 15,2853.6450241571297
61_20220828 16,3131.183766609169
61_20220828 17,3251.4710705430093
61_20220828 18,2924.8222500039415
61_20220828 19,2877.539305356752
61_20220828 20,2801.4774991217528
61_20220828 21,2125.9312933974666
61_20220828 22,2263.6850862742176
61_20220828 23,2199.784218069453
61_20220829 00,2637.633239783571
61_20220829 01,2762.639396241031
61_20220829 02,2571.333988239145
61_20220829 03,2664.7926652699575
61_20220829 04,2720.488288943606
61_20220829 05,2842.5325707171705
61_20220829 06,2507.516004057984
61_20220829 07,2510.256858141098
61_20220829 08,2951.682180529325
61_20220829 09,2870.2177151834994
61_20220829 10,3031.374420859781
61_20220829 11,2896.839395954555
61_20220829 12,2923.37264596225
61_20220829 13,2907.6432165006504
61_20220829 14,2665.1046188866517
61_20220829 15,2301.85137525549
61_20220829 16,2591.828562523009
61_20220829 17,2782.764626389445
61_20220829 18,3079.960502039556
61_20220829 19,2480.7258836260244
61_20220829 20,2369.897295976922
61_20220829 21,2496.4362012502766
61_20220829 22,2539.8353831805257
61_20220829 23,2595.761842764308
61_20220830 00,2664.9833302605075
61_20220830 01,2556.96752351226
61_20220830 02,2659.2818577969397
61_20220830 03,2870.345206715761
61_20220830 04,2681.6464410220174
61_20220830 05,2853.3162098764865
61_20220830 06,2939.02374097316
61_20220830 07,3142.8838330882913
61_20220830 08,3337.5723319899785
61_20220830 09,3357.0404258304397
61_20220830 10,3360.4572914079536
61_20220830 11,3334.6169083267373
61_20220830 12,3204.6088367879784
61_20220830 13,3463.7989390391426
61_20220830 14,3373.3235197713875
61_20220830 15,3418.6942337464093
61_20220830 16,3524.95733664669
61_20220830 17,3630.774814081004
61_20220830 18,3328.4912672602827
61_20220830 19,3497.5152638267177
61_20220830 20,3409.0744543506457
61_20220830 21,3027.2233783409233
61_20220830 22,2637.508887938131
61_20220830 23,2600.562766885695
61_20220831 00,2826.72409219314
61_20220831 01,2873.8548953340674
61_20220831 02,3015.0636210795296
61_20220831 03,2944.918897099597
61_20220831 04,2938.4465966181647
61_20220831 05,2868.068147187344
61_20220831 06,2974.659391774278
61_20220831 07,2963.7253149445764
61_20220831 08,3292.7192542379426
61_20220831 09,3217.0026242112285
61_20220831 10,2918.9634186499065
61_20220831 11,2717.8212739292235
61_20220831 12,2714.9730728350087
61_20220831 13,2563.815516849224
61_20220831 14,2658.226140614816
61_20220831 15,2634.075988871002
61_20220831 16,2617.677872247217
61_20220831 17,2862.743378133804
61_20220831 18,3298.7201146773878
61_20220831 19,2618.7191376047804
61_20220831 20,2231.1902450094262
61_20220831 21,2449.625900114607
61_20220831 22,2657.1961279507336
61_20220831 23,2837.7562716005596
62_20220825 00,879.73567726084
62_20220825 01,882.5756649080646
62_20220825 02,851.610786907678
62_20220825 03,781.9048779746057
62_20220825 04,814.864089257777
62_20220825 05,739.2309549774719
62_20220825 06,755.0290981034182
62_20220825 07,732.6392587415517
62_20220825 08,874.5198489398376
62_20220825 09,863.8760398509035
62_20220825 10,958.3971041964064
62_20220825 11,1049.296902116001
62_20220825 12,954.0837094028537
62_20220825 13,977.8292113157768
62_20220825 14,993.5543298889813
62_20220825 15,1028.5104466082794
62_20220825 16,837.5631771533397
62_20220825 17,942.2186710137815
62_20220825 18,877.4865076314234
62_20220825 19,908.3313309005966
62_20220825 20,740.281057005099
62_20220825 21,837.4778891536021
62_20220825 22,818.7293655667379
62_20220825 23,698.1616537871869
62_20220826 00,779.5383968756698
62_20220826 01,861.1180475750181
62_20220826 02,867.2772801746211
62_20220826 03,764.7890678869136
62_20220826 04,805.6207041719347
62_20220826 05,753.2469409813988
62_20220826 06,757.6251785844664
62_20220826 07,834.5766163634697
62_20220826 08,1060.84003134757
62_20220826 09,863.6083735725069
62_20220826 10,1006.5480618991312
62_20220826 11,943.7198112977657
62_20220826 12,1075.1355635055606
62_20220826 13,1146.14546282506
62_20220826 14,1141.2012461070235
62_20220826 15,1324.3683516529757
62_20220826 16,1237.0896985976592
62_20220826 17,1071.3011352980086
62_20220826 18,1153.3839218628207
62_20220826 19,972.2139936702233
62_20220826 20,953.895234443498
62_20220826 21,814.9415981811667
62_20220826 22,796.4823831105394
62_20220826 23,710.3848512810735
62_20220827 00,641.0519289701034
62_20220827 01,686.9926337071497
62_20220827 02,996.9079598601211
62_20220827 03,1136.147253756096
62_20220827 04,788.4090564128147
62_20220827 05,784.7216195923031
62_20220827 06,671.6424052175009
62_20220827 07,668.0763619440776
62_20220827 08,963.5464207043915
62_20220827 09,1104.328935243127
62_20220827 10,1111.701012017123
62_20220827 11,1018.199490758056
62_20220827 12,1071.680510589652
62_20220827 13,1062.047790147602
62_20220827 14,1069.8378815185083
62_20220827 15,1128.7659535594914
62_20220827 16,1049.1729230988988
62_20220827 17,1057.8970724985406
62_20220827 18,1072.333585303072
62_20220827 19,1043.3540161786984
62_20220827 20,845.8888828976538
62_20220827 21,1025.9790550182913
62_20220827 22,935.4878220923691
62_20220827 23,996.0115081392504
62_20220828 00,830.6123989098011
62_20220828 01,837.6559453422476
62_20220828 02,752.224386496114
62_20220828 03,754.7910634615405
